0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.020138848900639328e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.020138848900639061e+01 -4.433999256605770586e-03 0.000000000000000000e+00 6.463328365182594862e+05 0.000000000000000000e+00 -6.683812863426312106e+04 1.000000000000000021e-02
5.020138848900639397e-03 0.000000000000000000e+00 0.000000000000000000e+00 9.237055481977176630e-01 0.000000000000000000e+00 0.000000000000000000e+00 4.216916514794683479e+01 -1.430211058797309885e-02 -8.323732748127810055e-05 5.429195826753380243e+05 3.355366861446825055e+02 -5.614402805278101732e+04 2.000000000000000042e-02
1.425719433087781554e-02 0.000000000000000000e+00 2.220446049250313187e-20 1.274713656512850513e+00 -5.421010862427522471e-21 -5.421010862427522471e-21 3.510080054130412464e+01 -1.927826999688714293e-02 -3.743903550005311942e-04 4.519159192935671308e+05 1.370584955643620333e+03 -4.672692784316522739e+04 2.999999999999999889e-02
2.700433089600632122e-02 -5.421010862427522283e-23 3.330669073875469931e-20 1.563648751989096697e+00 -1.409462824231155812e-20 -1.409462824231155812e-20 2.889347994493227745e+01 -2.089569418484917354e-02 -8.507774871701068164e-04 3.719981567237573327e+05 2.711604050882831871e+03 -3.843406618934974540e+04 4.000000000000000083e-02
4.264081841589728583e-02 -1.951563910473908163e-22 4.996003610813204295e-20 1.798196064787461301e+00 -5.095750210681871153e-20 -5.095750210681871153e-20 2.345467427832753060e+01 -2.028866547631388156e-02 -1.417363041247787780e-03 3.019749742816383368e+05 4.097261455050674158e+03 -3.112834810235072655e+04 5.000000000000000278e-02
6.062277906377189912e-02 -7.047314121155779438e-22 6.661338147750938659e-20 1.985208455525357074e+00 -5.312590645178972232e-20 -5.312590645178972232e-20 1.870115022718280429e+01 -1.828817299513930961e-02 -1.970778721548216428e-03 2.407747128272261762e+05 5.362565512174956893e+03 -2.469268000924457374e+04 6.000000000000000472e-02
8.047486361902547736e-02 -1.235990476633475099e-21 8.881784197001251545e-20 2.130790408930550051e+00 -3.252606517456516191e-21 -3.252606517456516191e-21 1.455807385869799653e+01 -1.549570170486210159e-02 -2.428271672213655474e-03 1.874338533701176639e+05 6.411796968003267466e+03 -1.902927510853056447e+04 7.000000000000000666e-02
1.017827677083309734e-01 -1.268516541808040224e-21 1.082467449009527577e-19 2.240373915675549554e+00 -6.179952383167375948e-20 -6.179952383167375948e-20 1.095819875250185582e+01 -1.233941675357660972e-02 -2.737042061058708731e-03 1.410865732640521892e+05 7.198206205708923335e+03 -1.405679123488068035e+04 8.000000000000000167e-02
1.241865068650864767e-01 -1.886511780124777961e-21 1.249000902703301014e-19 2.318787002724193691e+00 3.252606517456504154e-21 3.252606517456504154e-21 7.841130629905051386e+00 -9.116818999645788513e-03 -2.873413366783830747e-03 1.009552813133884774e+05 7.708847710642623497e+03 -9.706881560158190041e+03 8.999999999999999667e-02
1.473743768923284070e-01 -1.853985714950213025e-21 1.346145417358002345e-19 2.370315602784731190e+00 3.794707603699264676e-20 3.794707603699264676e-20 5.152661288442196508e+00 -6.027230760269846818e-03 -2.837428588829585263e-03 6.634204200594099530e+04 7.953300932336825099e+03 -5.920960674676933195e+03 9.999999999999999167e-02
1.710775329201757178e-01 -1.474514954580286512e-21 1.401656568589260077e-19 2.398759390018148085e+00 -2.168404344971010192e-20 -2.168404344971010192e-20 2.844165365039635240e+00 -3.196681189733478323e-03 -2.646044571108875643e-03 3.662080718727942440e+04 7.955335527606828691e+03 -2.647531733021383843e+03 1.099999999999999867e-01
1.950651268203572042e-01 -1.691355389077387592e-21 1.457167719820517809e-19 2.405560966919390697e+00 -4.336808689942019180e-20 -4.336808689942019180e-20 6.799355394362877059e-01 -4.577765181648040492e-04 -2.280199066848001208e-03 8.756894228811746871e+03 7.703269202923888770e+03 4.118881306676892109e+02 1.199999999999999817e-01
2.191207364895511045e-01 -2.125036258071589374e-21 1.495331636292007695e-19 2.395922231420318127e+00 1.084202172485502990e-20 1.084202172485502990e-20 -9.640983631521627961e-01 1.636742470623680275e-03 -1.862730146904295961e-03 -1.240967918034574723e+04 7.309586521488607104e+03 2.752319121318086673e+03 1.299999999999999767e-01
2.430799588037542980e-01 -2.016616040823039211e-21 1.517883041479706111e-19 2.372430103412813018e+00 -8.673617379884049194e-21 -8.673617379884049194e-21 -2.349435565293071182e+00 3.364349681915541380e-03 -1.385104560841461663e-03 -3.024564496710244566e+04 6.780196434044708440e+03 4.714286702842420709e+03 1.399999999999999856e-01
2.668042598378824182e-01 -2.103352214621879793e-21 1.540434446667404527e-19 2.337362813605418754e+00 -6.505213034913039905e-21 -6.505213034913039905e-21 -3.506945792582564891e+00 4.740695634776991019e-03 -8.777688228254407199e-04 -4.514843428122385376e+04 6.149617094701035057e+03 6.335279086748063492e+03 1.499999999999999944e-01
