0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.376126568102995634e-02 8.843966951407249155e+01 -1.177485759910361376e+05 0.000000000000000000e+00 7.566199450234882534e+06 1.000000000000000021e-02
0.000000000000000000e+00 0.000000000000000000e+00 8.843966951407249838e-03 0.000000000000000000e+00 1.376126568102995721e-04 1.376126568102995721e-04 5.035863472941892152e-05 4.458650080653706743e-02 7.075172957650828209e+01 -9.419886079282891296e+04 0.000000000000000000e+00 6.052959560187906027e+06 2.000000000000000042e-02
0.000000000000000000e+00 1.376126568102995679e-06 2.476310746394029885e-02 1.270322591290444459e-06 5.421938678325803791e-04 5.421938678325803791e-04 3.445311339402313275e-04 7.712430128617139835e-02 5.571695969804891746e+01 -7.418160287435278588e+04 -3.124093543919966010e+02 4.766705653647976927e+06 2.999999999999999889e-02
1.270322591290444492e-08 6.798065246428799953e-06 4.625394655240529923e-02 6.489721776848234990e-06 1.189304804195495321e-03 1.189304804195495321e-03 9.590727220337730979e-04 1.004271072723470770e-01 4.298159613817335156e+01 -5.722630019300146523e+04 -1.251720146597266648e+03 3.677173086806997191e+06 4.000000000000000083e-02
7.760044368138679925e-08 1.869111328838375462e-05 7.204295049085560065e-02 1.759260723958761007e-05 1.988579163282044870e-03 1.988579163282044870e-03 1.731042699014883647e-03 1.108998453780329768e-01 3.223610824252885720e+01 -4.292190518614000757e+04 -2.802856094969478363e+03 2.757880599059973378e+06 5.000000000000000278e-02
2.535265160772628868e-07 3.857690492120420468e-05 1.010555726850218966e-01 3.437077523418759261e-05 2.833975385184028632e-03 2.833975385184028632e-03 2.391423622012873659e-03 1.089674680422811209e-01 2.320988605515674763e+01 -3.090896204108669917e+04 -4.797373091224172640e+03 1.985676092678304529e+06 6.000000000000000472e-02
5.972342684191387747e-07 6.691665877304449155e-05 1.323891920210969742e-01 5.442963831724922648e-05 3.630224892507107320e-03 3.630224892507107320e-03 2.707077617727877972e-03 9.699555850716681804e-02 1.566654591283478482e+01 -2.087280380199898718e+04 -7.017564245696911712e+03 1.340335374987143558e+06 7.000000000000000666e-02
1.141530651591631031e-06 1.032189076981155642e-04 1.652894743287224855e-01 7.401424186323534490e-05 4.304612381403479307e-03 4.304612381403479307e-03 2.556403754231401787e-03 7.803395712806486528e-02 9.399786886850685974e+00 -1.253796821217603429e+04 -9.254130486634347108e+03 8.042079598038075492e+05 8.000000000000000167e-02
1.881673070223984370e-06 1.462650315121503616e-04 1.991297424650499415e-01 8.909864759841051819e-05 4.810058918863640426e-03 4.810058918863640426e-03 1.941428173205701768e-03 5.509676559592827094e-02 4.229735640105292127e+00 -5.663596338098163869e+03 -1.133455473187805364e+04 3.619045395548855304e+05 8.999999999999999667e-02
2.772659546208089467e-06 1.943656207007867756e-04 2.333929893327278959e-01 9.632021537123191569e-05 5.123379962671607314e-03 5.123379962671607314e-03 9.608494228283987609e-04 3.078849413504031185e-02 -2.768051666619137383e-04 -3.952737091846386619e+01 -1.313351453580316047e+04 2.130133400980156111e+01 9.999999999999999167e-02
