0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.843966951407250532e-01 8.843966951407250532e-01 0.000000000000000000e+00 8.843966951407250576e+01 0.000000000000000000e+00 0.000000000000000000e+00 6.692548174940117635e+06 0.000000000000000000e+00 1.000000000000000021e-02
0.000000000000000000e+00 8.843966951407251573e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.591914051253305207e+00 1.591914051253305207e+00 0.000000000000000000e+00 7.075173561125799893e+01 0.000000000000000000e+00 0.000000000000000000e+00 5.354038539952093735e+06 0.000000000000000000e+00 2.000000000000000042e-02
0.000000000000000000e+00 2.476310746394030232e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.149083969191962318e+00 2.149083969191962318e+00 0.000000000000000000e+00 5.571699179386568801e+01 0.000000000000000000e+00 0.000000000000000000e+00 4.216305350212275051e+06 0.000000000000000000e+00 2.999999999999999889e-02
0.000000000000000000e+00 4.625394715585992578e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.578900763030354426e+00 2.578900763030354426e+00 0.000000000000000000e+00 4.298167938383921438e+01 0.000000000000000000e+00 0.000000000000000000e+00 3.252578413020895328e+06 0.000000000000000000e+00 4.000000000000000083e-02
0.000000000000000000e+00 7.204295478616347392e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.901263358409148729e+00 2.901263358409148729e+00 0.000000000000000000e+00 3.223625953787941256e+01 0.000000000000000000e+00 0.000000000000000000e+00 2.439433809765671846e+06 0.000000000000000000e+00 5.000000000000000278e-02
0.000000000000000000e+00 1.010555883702549673e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.133364427081880343e+00 3.133364427081880343e+00 0.000000000000000000e+00 2.321010686727316852e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.756392343031283002e+06 0.000000000000000000e+00 6.000000000000000472e-02
0.000000000000000000e+00 1.323892326410737730e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.290032648435974316e+00 3.290032648435974316e+00 0.000000000000000000e+00 1.566682213540939550e+01 0.000000000000000000e+00 0.000000000000000000e+00 1.185564831546116620e+06 0.000000000000000000e+00 7.000000000000000666e-02
0.000000000000000000e+00 1.652895591254335272e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.384033581248430789e+00 3.384033581248430789e+00 0.000000000000000000e+00 9.400093281245638366e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.113388989276699722e+05 0.000000000000000000e+00 8.000000000000000167e-02
0.000000000000000000e+00 1.991298949379178285e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.426334001014036179e+00 3.426334001014036179e+00 0.000000000000000000e+00 4.230041976560534600e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.201025045174513361e+05 0.000000000000000000e+00 8.999999999999999667e-02
0.000000000000000000e+00 2.333932349480581925e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.426334001014036179e+00 3.426334001014036179e+00 0.000000000000000000e+00 -7.105427357601001859e-15 0.000000000000000000e+00 0.000000000000000000e+00 -5.376932676881552156e-10 0.000000000000000000e+00 9.999999999999999167e-02
0.000000000000000000e+00 2.676565749581985565e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.392070661003895538e+00 3.392070661003895538e+00 0.000000000000000000e+00 -3.426334001014044173e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.592830286591364129e+05 0.000000000000000000e+00 1.099999999999999867e-01
0.000000000000000000e+00 3.015772815682374874e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.327394798177822022e+00 3.327394798177822022e+00 0.000000000000000000e+00 -6.467586282607342696e+00 0.000000000000000000e+00 0.000000000000000000e+00 -4.894255373155150446e+05 0.000000000000000000e+00 1.199999999999999817e-01
0.000000000000000000e+00 3.348512295500157276e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.241733401306924112e+00 3.241733401306924112e+00 0.000000000000000000e+00 -8.566139687089773247e+00 0.000000000000000000e+00 0.000000000000000000e+00 -6.482306282249566866e+05 0.000000000000000000e+00 1.299999999999999767e-01
0.000000000000000000e+00 3.672685635630849599e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.139930335828427843e+00 3.139930335828427843e+00 0.000000000000000000e+00 -1.018030654784963929e+01 0.000000000000000000e+00 0.000000000000000000e+00 -7.703804455793545349e+05 0.000000000000000000e+00 1.399999999999999856e-01
0.000000000000000000e+00 3.986678669213692405e-01 0.000000000000000000e+00 0.000000000000000000e+00 3.026070549432561485e+00 3.026070549432561485e+00 0.000000000000000000e+00 -1.138597863958663581e+01 0.000000000000000000e+00 0.000000000000000000e+00 -8.616179931806232780e+05 0.000000000000000000e+00 1.499999999999999944e-01
